968;RANCANG BANGUN APLIKASI PERTANIAN BERBASIS WEB PADA BADAN PENYULUHAN PETANIAN DENGAN MENGGUNAKAN ALGORITMA APRIORI;Artificial Intelligence;2;1
969;KOMPARASI METODE WP DAN ,ETODE SAW UNTUK SELEKSI PENERIMA BEASISWA PADA ASRAMA LANNY JAYA PURA;Artificial Intelligence;2;1
970;IMPLEMENTASI ALGORITMA NAÏVE BAYES UNTUK MENGUKUR KEPUASAN PELANGGAN CAFÉ;Artificial Intelligence;2;1
971;PENYELESAIAN MASALAH KNAPSACK UNTUK PENGANGKUTAN BARANG DENGAN ALGORITMA BRANCH AND BOUND;Artificial Intelligence;2;1
972;REKAYASA SISTEM OPERASI BERBASIS GUI MENGGUNAKAN METODE REMASTERING;Sistem Terdistribusi (Web Service);2;1
973;TRASHMART : SISTEM APLIKASI JARINGAN DAUR ULANG SAMPAH BERBASIS ANDROID;Sistem Terdistribusi (Web Service);2;1
974;IMPLEMENTASI API WEBSERVICE PADA SISTEM PRESENSI MAHASISWA UNIVERSITAS DIPA MAKASSAR BERBASIS WEB DAN MOBILE MENGGUNAKAN QRCODE;Sistem Terdistribusi (Web Service);2;1
975;ANALISIS PERFORMANSI ALGORITMA Z DAN ALGORIMA OPRIMASI NAÏVE SEARCH MATCHING PADA SEARCH PATTERN DOKUMEN KOMPLEKS BERBASIS TEXT;Artificial Intelligence;2;1
976;ANALISIS EFISIENSI DAN EFEKTIVITAS APLIKASI PEMAGANGAN SEBAGAI LOG BOOK KEGIAATN MENGGUNAKAN METODE EUCS;Sistem Terdistribusi (Web Service);2;1
977;KOMPARASI METODE MULTIPLICATIVE DAN ,ETODE LCM DALAM PENGACAKAN SOAL UJIAN ONLINE BERBASIS WEB I STUDI KASUS PADA SMA 21 MAKASSAR );Artificial Intelligence;2;1
978;GAME EDUKASI QUIS TEBAK GAMBAR NAMA-NAMA HEWAN DALAM BAHASA INGGRIS DENGAN CONSTRACK 2 BERBASIS ANDROID;Artificial Intelligence;2;1
979;ANALISIS PENGARUH USER INTERFACE E-LEARNING TERHADAP MINAT BELAJAR SISWA SMA MENGGUNAKAN HEURISTICS OF RESPONSIVE WEB DESIGN DAN USER CENTERED DESIGN;Sistem Terdistribusi (Web Service);2;1
980;APLIKASI KEAMANAN SURAT DIGITAL DENGAN PENERAPAN TANDA TANGAN DIGITAL DENGAN METODE HASH MD5 BERBASIS QRCODE;Keamanan Komputer dan Informasi;2;1
981;PERANCANGAN APLIKASI SELEKSI KEAKTIFAN ANGGOTA BARU UKM NIPHAZ DIPLOMA CLUB MENGGUNAKAN METODE FUZZY TSUKAMOTO BERBASIS WEB;Sistem Pendukung Keputusan;2;1
982;PERANCANGAN APLIKASI PRESENSI ANAK PKL DI KANTOR BKN MAKASSAR MENGGUNAKAN FACE RECOGNITION;Artificial Intelligence;2;1
983;RANCANG BANGUN ALAT PENJUALAN KOMODITAS PANGAN OTOMATIS DENGAN PEMBAYARAN MENGGUNAKAN RFID;Intelligent System and Control/IoT;2;1
984;PENERAPAN METODE REGRESI LINEAR BERGANDA UNTUK PERAMALAN PENJUALAN PADA TOKO RINA CAHAYA SURYA;Artificial Intelligence;2;1
985;PERANCANGAN GAME EDUKASI PENGENALAN PAKAIAN ADAT NUSANTARA (CULTURE ZONE) MENGGUNAKAN MULTIMEDIA DEVELOPMENT LIFE CYCLE;Artificial Intelligence;2;1
986;APLIKASI PENJADWALAN KHATIB MENGGUNAKAN ALGORITMA GENETIKA BERBASIS WEBSERVICE;Artificial Intelligence;2;1
987;STUDI IMPLEMENTASI METODE PROMETHEE DALAM MENENTUKAN LULUSAN MAHASISWA TERBAIK;Artificial Intelligence;2;1
988;WEB SERVICE UNTUK INTEGRASI SISTEM INFORMASI AKADEMIK DAN PERPUSTAKAAN UNIVERSITAS DIPA MAKASSAR;Sistem Terdistribusi (Web Service);2;1
989;IMPLEMENTASI ALGORITMA K-NEAREST NEIGHBOR UNTUK DETEKSI DINI KECANDUAN GAME PADA SISWA MADRASAH IBTTIDAIYAH SWASTA (MIS) DARIL HIKMAH WATAMPONE;Artificial Intelligence;2;1
990;KOMPARASI ALGORITMA DECISION TREE;Artificial Intelligence;2;1
991;SISTEM PENDUKUNG KEPUTUSAN PENENTUAN PEMASOK RUMPUT LAUT TERBAIK PADA KOSPERMINDO MENGGUNAKAN METODE SIMPLE ADDITIVE WEIGHTING (SAW);Sistem Pendukung Keputusan;1;1
992;SISTEM PENYEWAAN JASA MAKEUP;E-Commerce;1;1
993;RANCANG BANGUN APLIKASI SISTEM INFORMASI PROFILE BISNIS DENGAN CONTENT MANAGEMENT SYSTEM;E-Bisnis;1;1
994;PERANCANGAN SISTEM INFORMASI PERSEBARAN OBJEK TEMPAT KKL MENGGUNAKAN METODE K-MEANS;Data Mining;1;1
995;PERANCANGAN SISTEM KELAYAKAN PROGRAM PROMOSI MOTOR DENGAN METODE SMARTER;Sistem Pendukung Keputusan;1;1
996;IMPLEMENTASI METODE ANALITYC HIERARCHY PROCCES (AHP) DALAM MENENTUKAN KINERJA ANGGOTA POLRI;Sistem Pendukung Keputusan;1;1
997;PERANCANGAN APLIKASI SISTEM INFORMASI PADA PROGRAM STUDI SISTEM INFORMASI UNIVERSITAS DIPA MAKASSAR BERBASIS ANDROID WEBVIEW;Sistem Terdistribusi (Web Service);1;1
998;PERANCANGAN MARKETPLACE PRODUK BAHAN BANGUNAN MENGGUNAKAN ALGORITMA STRING MATCHING BERBASIS WEB;E-Commerce;2;1
999;ANALISIS SENTIMEN UNTUK MENDETEKSI TINGKAT DEPRESI PADA PENGGUNA MEDIA SOSIAL TWITTER MENGGUNAKAN METODE K-NEAREST NEIGHBOR;Artificial Intelligence;2;1
1000;ANALISIS SENTIMEN KOMENTAR YOUTUBE MENGENAI LGBT DI INDONESIA MENGGUNAKAN ALGORITMA NAÏVE BAYES CLASSIFIER;Artificial Intelligence;2;1
1001;PERANCANGAN GAME EDUKASI KISAH 25 NABI SEBAGAI MEDIA PEMBELAJARAN ANAK BERBASIS ANDROID;Artificial Intelligence;2;1
1002;PENGGUNAAN METODE FORWARD CHAINING UNTUK MENDIAGNOSIS KERUSAKAN MOTOR VESPA KLASIK BERBASIS WEB PADA BENGKEL MOTOR SKUTER OMBUR;Intelligent System and Control/IoT;2;1
1003;ANALISIS KOMBINASI ALGORITMA ONE TIME PAD AND VIGENERE CIPHER UNTUK KEAMANAN DATA TEKS;Keamanan Komputer dan Informasi;2;1
1004;PERANCANGAN APLIKASI KEGIATAN DAN PELAPORAN KEUANGAN BERBASIS WEB PADA GEREJA KATOLIK ST. PAULUS TELLO;Sistem Terdistribusi (Web Service);2;1
1005;IMPLEMENTASI WEB SERVICE PADA SISTEM DIAGNOSA PENYAKIT ANAK DENGAN PENGGABUNGAN METODE NAIVES BAYES & FORWARD CHAINING;Sistem Terdistribusi (Web Service);2;1
1006;PENGEMBANGAN APLIKASI SMART OFFICE DI PEMERINTAH PROVINSI SULAWESI SELATAN;Intelligent System and Control/IoT;2;1
1007;IMPLEMENTASI ALGORITMA FP GROWTH UNTUK MENENTUKAN POLA PEMINJAMAN BUKU DI PERPUSTAKAAN UNIVERSITAS DIPA MAKASSAR;Artificial Intelligence;2;1
1008;RANCANG KIPAS OTOMATIS MENGGUNAKAN SENSOR SUHU PADA BAWANG MERAH YANG MEMILIKI SUHU TINGGI;Intelligent System and Control/IoT;2;1
1009;ANALISIS PENENTUAN LOKASI USAHA WARUNG NASI GORENG MENGGUNAKAN METODE ORESTE BERBASIS WEB;Artificial Intelligence;2;1
1010;IMPLEMENTASI ALGORITMA ANT COLONY PADA PERANCANGAN APLIKASI PENJADWALAN SEMINAR PROPOSAL BERBASIS WEB DI UNIVERSITAS DIPA MAKASSAR;Artificial Intelligence;2;1
1011;MEDIA PROMOSI MAKANAN KHAS DI SULAWESI SELATAN BERBASIS GAME BASED LEARNING MENGGUNAKAN METODE COLLISION DETECTION;Artificial Intelligence;2;1
1012;PENERAPAN JARINGAN SYARAF TIRUAN UNTUK PAKET CATERING SESUAI KEBUTUHAN PENGGUNA BERBASIS WEB;Artificial Intelligence;2;1
1013;PENERAPAN ALGORITMA DECISION TREE UNTUK KLASIFIKASI JENIS OBAT BERDASARKAN GOLONGANNYA;Artificial Intelligence;2;1
1014;IMPLEMENTASI METODE HAVERSINE UNTUK MENENTUKAN LOKASI TERDEKAT DALAM SISTEM PENYEWAAN HOMESTAY DI TANJUNG BAYANG MAKASSAR;Intelligent System and Control/IoT;2;1
1015;ANALISA UJI KENDARAAN BERMOTOR (UJI KIR) DENGAN METODE JARINGAN SYARAF TIRUAN BACKPROPAGATION;Artificial Intelligence;2;1
1016;ANALISIS FAKTOR YANG DAPAT MEMPENGARUHI KEPUTUSAN CALON MAHASISWA DALAM MEMILIH PROGRAM STUDI MENGGUNAKAN DEEP LEARNING;Artificial Intelligence;2;1
1017;PEMANFAATAN METODE RAPID APPLICATION DEVELOPMENT DALAM MERANCANG APLIKASI GAME EDUKASI BAHASA INGGRIS UNTUK ANAK SEKOLAH DASAR DI SD INPRES PAROPO;Artificial Intelligence;2;1
1018;PENERAPAN METODE DESIGN THINKING UNTUK PERANCANGAN UI/UX PADA APLIKASI SISTEM PENGELOLAHAN NILAI RAPORT SMPN 26 MAKASSAR;Sistem Terdistribusi (Web Service);2;1
1019;PENERAPAN METODE APRIORI UNTUK REKOMENDASI TATA LETAK BUKU PADA PERPUSTAKAAN UNIVERSITAS DIPA MAKASSAR;Artificial Intelligence;2;1
1020;PENERAPAN METODE CASE-BASED REASONING DALAM MENDETEKSI KEMATANGAN BUAH KELAPA SAWIT;Artificial Intelligence;2;1
1021;PENERAPAN METODE SIMPLE ADDITIVE WEIGHTING DALAM MENYELEKSI PESERTA MAGANG PADA DINAS PERHUBUNGAN PROVINSI SULAWESI SELATAN;Artificial Intelligence;2;1
1022;PERANCANGAN SISTEM JARINGAN VIRTUAL LOCAL AREA NETWORK PADA UNIVERSITAS DIPA MAKASSAR;Perancangan dan Optimasi Jaringan Komputer;2;1
1023;IMPLEMENTASI ALGORITMA APRIORI PADA APLIKASI E-KATALOG VAPE BERBASIS WEB;Artificial Intelligence;2;1
1024;ANALISIS DAN PERANCANGAN UI/UX MENGGUNAKAN METODE USER CENTERED DESIGN (UCD) PADA APLIKASI MARKETPLACE LAPAKJENEPONTO.COM;Sistem Terdistribusi (Web Service);2;1
1025;PROTOTYPE SISTEM PEMANTAUAN DAN PENGENDALIAN METODE TANAM DALAM RUANG BERBASIS IOT (INTERNET OF THINGS);Intelligent System and Control/IoT;2;1
1026;IMPLEMENTASI METODE RANDOM FOREST UNTUK MENENTUKAN PILIHAN JENIS PELATIHAN PADA BALAI LATIHAN KERJA MAKASSAR;Artificial Intelligence;2;1
1027;PEMANFAATAN IOT DALAM PENGONTROLAN KETINGGIAN KENDARAAN PADA UJI KIR UPTD PENGUJIAN KENDARAAN BERMOTOR DISHUB MAKASSAR;Intelligent System and Control/IoT;2;1
1028;RANCANG BANGUN SISTEM KONTROL DAN MONITORING TANAMAN HIDROPONIK BERBASIS IOT (INTERNET OF THINGS);Intelligent System and Control/IoT;2;1
1029;PERBANDINGAN LOGISTIC REGRESSION;Artificial Intelligence;2;1
1030;SISTEM PAKAR PREDIKSI PENYAKIT DIABETES MENGGUNAKAN METODE K-NN BERBASIS ANDROID;Artificial Intelligence;2;1
1031;ANALISIS PERBANDINGAN TINGKAT KEPUASAN PELANGGAN TERHADAP PENGGUNA APLIKASI TRANSPORTASI ONLINE DI LINGKUNGAN UNIVERSITAS DIPA MAKASSAR;Data Analyst;1;1
1032;ANALISIS PENDAPATAN DAN KEPUASAN MITRA PENGEMUDI GOJEK DAN GRAB BERDASARKAN PENGARUH KENAIKAN BBM;Data Analyst;1;1
1033;IMPLEMENTASI METODE PENETRATION TESTING DAN BURP SUITE UNTUK IDENTIFIKASI DAN PENANGANAN WEBSITE VULNERABILITY;Keamanan Komputer dan Informasi;1;1
1034;PERANCANGAN SISTEM INFORMASI PENENTUAN HARGA POKOK PRODUKSI MENGGUNAKAN METODE FULL COSTING;E-Bisnis;1;1
1035;ANALISIS PENGARUH BRAND HANDPHONE BERDASARKAN SURVEY CUSTOMER DARI TAHUN 2012-2022 DENGAN ALGORITMA KLASIFIKASI NAIVE BAYES;Data Mining;1;1
1036;ANALISIS KUANTITATIF SURVEI PENGGUNAAN BOT MUSIC DALAM KOMUNITAS ECLIPSE PADA APLIKASI DISCORD;Data Analyst;1;1
1037;IMPLEMENTASI ALGORITMA DECISION TREE DAN RANDOM FOREST UNTUK PREDIKSI HIPERTENSI PADA PUSKESMAS DESA PUCAK MAROS;Artificial Intelligence;5;1
1038;PENERAPAN WEB SERVICE UNTUK ABSENSI GURU REAL-TIME DAN REKAP NILAI;Sistem Terdistribusi (Web Service);5;1
1039;PEMANFAATAN LAYANAN AWS BERBASIS CLOUD COMPUTING TERINTEGRASI DENGAN MEDIA SOSIAL PADA APLIKASI PENJUALAN HASIL TANI;Cloud Computing;5;1
1040;PENERAPAN WEB SERVICE PADA ABSENSI GURU REAL-TIME DAN REKAP NILAI PADA SMP AL-IHSAN BATULOTONG;Sistem Terdistribusi (Web Service);5;1
1041;PENGGUNAAN MULTIMEDIA INTERAKTIF SEBAGAI MEDIA PEMBELAJARAN;Analisis dan Desain Multimedia;5;1
1042;PENERAPAN METODE K-NEAREST NEIGHBOR DALAM PENENTUAN DIVISI KARYAWAN PADA CV. WAERO WATER INDONESIA;Data Mining;1;1
1043;ANALISIS KESUKSESAN PENGGUNAAN SYSTEM APPLICATION AND PRODUCT (SAP) MENGGUNAKAN METODE UTAUT DAN METODE TAM;Sistem Pendukung Keputusan;1;1
1044;ANALISIS PENGARUH APLIKASI RUANG GURU TERHADAP MOTIVASI DAN PRESTASI BELAJAR SISWA;Data Analyst;1;1
1045;IMPLEMENTASI FRAMEWORK COBIT 5.0 DOMAIN MEA (MONITOR);Sistem Pendukung Keputusan;1;1
1046;SISTEM PENDUKUNG KEPUTUSAN PEMILIHAN PENERIMA BANTUAN LANGSUNG TUNAI DANA DESA (BLT-DD) PADA DESA BENTENG ALLA MENGGUNAKAN METODE ANALITYCAL HIERARCHY PROCESS;Sistem Pendukung Keputusan;1;1
1047;SISTEM PENDUKUNG KEPUTUSAN PENERIMA BANTUAN PROGRAM KELUARGA HARAPAN (PKH) MENGGUNAKAN METODE SIMPLE ADDITIVE WEIGHTING (SAW);Sistem Pendukung Keputusan;1;1
1048;ANALISIS KOMPARATIF ALGORITMA NAIVE DAN ALGORITMA RABIN-KARP PADA METODOLOGI SINGLE SEARCH PATTERN BERBASIS ANDROID;Data Mining;1;1
1049;SISTEM INFORMASI RUTE DAN TRACKING ANGKUTAN KOTA BERBASIS MULTIPLATFORM;Sistem Terdistribusi (Web Service);1;1
1050;IMPLEMENTASI METODE NAÏVE BAYES UNTUK MENENTUKAN ZAT MAKANAN BERBAHAYA BERBASIS WEB;Artificial Intelligence;2;1
1051;PENERAPAN METODE MOORA DAN PROFILE MATCHING DALAM PENENTUAN SISWA BERPRESTASI BERBASIS WEB PADA SMPN MANIANGPAJO;Artificial Intelligence;2;1
1052;KOMPARASI ALGORITMA DECISION TREE;Artificial Intelligence;2;1
1053;ANALISIS SENTIMEN TERHADAP PERSOALAN YANG ADA DI UNIVERSITAS DIPA MAKASSAR;Artificial Intelligence;2;1
1054;IMPLEMENTASI METODE SUPPORT VACTOR MACHINE (SVM) DALAM KLASIFIKASI WARGA PENERIMA BANTUAN PEMERINTAH BERBASIS WEB SERVICE PADA KELURAHAN KAPASA;Artificial Intelligence;2;1
1055;SISTEM PREDIKSI KEBUTUHAN BAHAN BAKU ROTI MENGGUNAKAN ALGORITMA APRIORI;Artificial Intelligence;2;1
1056;PENERAPAN CRM(CUSTOMER RELATIONSHIP MANAGEMENT) UNTUK MENGUKUR LOYALITAS DAN KEPUASAN PELANGGAN MENGGUNAKAN METODE BVALANCE SCORECARD BERBASIS WEB PADA CV. IQRA 99 MAKASSAR;Sistem Terdistribusi (Web Service);2;1
1057;PENERAPAN ALGORITMA SEQUENTIAL SEARCH DALAM PENGOLAHAN DATA PETERNAKAN AYAM BROILER BERBASIS WEB PADA PT. CIOMAS ADISATWA;Artificial Intelligence;2;1
1058;PERANCANGAN APLIKASI PERIZINAN SISWA DI SEKOLAH DENGAN NOTIFIKASI TELEGRAM PADA SMA NEGERI 7 MAKASSAR;Sistem Terdistribusi (Web Service);2;1
1059;ANALISA POLA PEMBELIAN MAKANAN UNTUK KEPERLUAN STOCK OPNAME MENGGUNAKAN METODE FP-GROWTH PADA RUMAH MAKAN DI KOTA MAKASSAR;Artificial Intelligence;2;1
1060;IMPLEMENTASI REPRESENTATIONAL STATE TRANSFER DALAM E-OFFICE BERBASIS WEB SERVICE PADA SATUAN KERJA PENYEDIAAN PERUMAHAN PROVINSI SULAWESI SELATAN;Sistem Terdistribusi (Web Service);2;1
1061;RANCANG BANGUN APLIKASI PENCARIAN JAM KOSONG MAHASISWA BERBASIS WEB SERVICE DI UNIVERSITAS DIPA MAKASSAR MENGGUNAKAN ALGORITMA GENETIKA;Artificial Intelligence;2;1
1062;PERANCANGAN APLIKASI KELAYAKAN REHABILITASI ANAK JALANAN BERBASIS ANDROID PADA DINAS SOSIAL KOTA MAKASSAR DALAM PELAKSANAAN PROGRAM (TRC) SARIBATTANG DENGAN METODE ADDITIVE RATIO ASSESMENT;Artificial Intelligence;2;1
1063;PERANCANGAN APLIKASI DAN MONITORING AKTIVITAS KEGIATAN EKSTRAKULIKULER DENGAN INTEGRASI WEB SERVICE SIAKA UNIVERSITAS DIPA MAKASSAR;Sistem Terdistribusi (Web Service);2;1
1064;RANCANGAN SISTEM INFORMASI E-RAPORT SISWA BERBASIS WEB MENGGUNAKAN ALGORITMA SELECTION SORTR;Sistem Terdistribusi (Web Service);2;1
1065;RANCANG BANGUN APLIKASI RESERVASI KAMAR HOTEL BERBASIS WEB DENGAN METODE PAYMENT GATEWAY MENGGUNAKAN FRAMEWORK LARAVEL;Sistem Terdistribusi (Web Service);2;1
1066;PENERAPAN ALGORITMA K-MEANS LEARNING DALAM PERANCANGAN SISTEM INFORMASI PENENTUAN STATUS GIZI BALITA;Artificial Intelligence;2;1
1067;PERBANDINGAN AKURASI ALGORITMA KLASIFIKASI PADA ANALISIS DATA SET KUISIONER DENGAN SKALA LIKERT;Artificial Intelligence;2;1
1068;SISTEM MANAJEMEN PENGELOLAAN KEPUASAN PELANGGAN DENGAN METODE CUSTOMER EFFORT SCORE BERBASIS MOBILE;Sistem Terdistribusi (Web Service);2;1
1069;PENGEMBANGAN ALAT PENDETEKSI KETINGGIAN AIR DENGAN PEMBERIAN NOTIFIKASI MENGGUNAKAN METODE FUZZY LOGIC BERBASIS IOT;Intelligent System and Control/IoT;2;1
1070;PENERAPAN METODE DATA MINING KLASIFIKASI NAÏVE BAYES DAN REGRESI LINIER BERGANDA UNTUK PEMETAAN JENIS BANTUAN EKONOMI;Artificial Intelligence;2;1
1071;ANALISA KEBUTUHAN KONSUMEN TERHADAP PENAWARAN PROGRAM PERBANKAN BANK BTN MENGGUNAKAN METODE SUGENO;Artificial Intelligence;2;1
1072;IMPLEMENTASI ALGORITMA MFEP DAN AHP DALAM PEMILIHAN CALON PENERIMA BEASISWA PIP;Artificial Intelligence;2;1
1073;IMPLEMENTASI LOGIKA FUZZY DALAM MEMPREDIKSI KEBUTUHAN JUMLAH TENAGA KERJA KONTRAK (OUTSOURCING) PADA RS HERMINA MAKASSAR;Artificial Intelligence;2;1
1074;EVALUASI PERFORMA WEBSITE DIVLEARNING UNDIPA MENGGUNAKAN AUTOMATED SOFTWARE TESTING GTMETRIX DENGAN METODE STRESS TEST DAN PIECES;Keamanan Komputer dan Informasi;2;1
1075;ANALISIS PERBANDINGAN METODE TSUKAMOTO DENGAN REGRESI LENIER BERGANDA DALAM PERAMALAN JUMLAH PRODUKSI KOPI;Artificial Intelligence;2;1
1076;IMPLEMENTASI ARSITEKTUR RESTFUL WEB SERVICE MENGGUNAKAN FRAMEWORK EXPRESS PADA APLIAKSI ARSIP MEDIA BERBASIS NUXT;Sistem Terdistribusi (Web Service);2;1
1077;ANALISIS SENTIMEN TERHADAP KENAIKAN HARGA BBM MENGGUNAKAN METODE NAÏVE BAYES;Artificial Intelligence;2;1
1078;PERANCANGAN GAME INTERAFTIF PENGENLAN BUDAYA MAKASSAR MENGGUNAKAN UNITY 3D;Artificial Intelligence;2;1
1079;OPTIMASI PRODUKSI MIE BASAH MENGGUNAKAN METODE CROWN SEARCH ALGORITMH;Artificial Intelligence;2;1
1080;ANALISIS MINAT KEIKUTAERTAAN MAHASISWA UNIVERSITAS DIPA MAKASSAR TERHADAP PROGRAM MBKM DENGAN METODE ANALITYCAL HIERARCHI PROCESS;Artificial Intelligence;2;1
1081;PENGEMBANGAN APLIKASI WEBSITE PEMBELIAN TIKET BUS ONLINE (E-TICKETING) MENGGUNAKAN WEB SERVICES;Sistem Terdistribusi (Web Service);2;1
1082;PERANCANAGN APLIKASI SISTEM SIMULASI PENEMPATAN POSISI PARKIR OTOMATIS BERBASIS DESKTOP MENGGUNAKAN ALGORITMA DJIKSTRA;Artificial Intelligence;2;1
1083;SISTEM PAKAR DIAGNOSA PENYAKIT KELAMIN MENGGUNAKAN ALGORITMA A*(STAR);Artificial Intelligence;2;1
1084;ANALISIS SENTIMEN CYBERBULLYING PADA 'TIKTOK' MENGGUNAKAN METODE LONG SHORT TERM MEMORY;Artificial Intelligence;2;1
1085;PERANCANGAN APLIKASI PENGELOLAAN ARSIP PADA SATKER BID TEK POLDA SUL-SEL MENGGUNAKAN ALGORITMA BINARY SEARCH;Artificial Intelligence;2;1
1086;ANALISIS TREND UNTUK HASHTAG PENIPUAN PADA INSTAGRAM MENGGUNAKAN METODE NAÏVE BAYES CALSSIFIER;Artificial Intelligence;2;1
1087;PENGARUH PENERAPAN STHOCASTIC GRADIENT DESCENT DAN ADAM OPTIMIZER PADA HYPERPARAMETER TUNING UNTUK KLASIFIKASI PENYAKIT TANAMAN UBI KAYU;Artificial Intelligence;2;1
1088;ANALISIS PENGELOMPOKAN DAERAH PRODUKSI KAKO DI PROVINSI SULAWESI SELATAN MENGGUNAKAN METODE K-MEDOIDS PADA RAPID MINER;Artificial Intelligence;2;1
1089;PENGEMBANGAN SISTEM PEMBAYARAN PAJAK BUMI DAN BANGUNAN MENGGUNAKAN E-PAYMENT QRIS DIKABUPATEN MAROS;E-Commerce;1;1
1090;PERANCANGAN APLIKASI VIRTUAL TOUR PANORAMA SEBAGAI MEDIA INFORMASI WISATA DI KABUPATEN BULUKUMBA;E-Bisnis;1;1
1091;ANALISIS KEPUASAN MASYARAKAT KOTA MAKASSAR TERHADAP PELAYANAN ANGKUTAN TEMAN BUS TRANS MAMMINASATA MENGGUNAKAN METODE SERVICE QUALITY;Data Analyst;1;1
1092;PENGEMBANGAN APLIKASI SISTEM INFORMASI ORGANISASI DAKWAH PADA HILMI (hilmi.or.id) MAKASSAR BERBASIS ANDROID;Sistem Terdistribusi (Web Service);2;1
1093;INDENTIFIKASI POLA PEMINATAN SISWA SMK SETELAH MENYELESAIKAN STUDI MENGGUNAKAN ALGORITMA CONVOLUTION NEURAL NETWORK;Artificial Intelligence;2;1
1094;PERANCANGAN ANTAR MUKA APLIKASI PUSKESMAS MAKALE BERBASIS ANDROID MENGGUNAKAN METODE HUAN CENTERED DESIGN;Sistem Terdistribusi (Web Service);2;1
1095;APLIKASI PENJUALAN AYAM POTONG BERBASIS WEB DAN LOCATION BASED SERVICE (LBS) PADA UD. SYAM BROILER;Sistem Terdistribusi (Web Service);2;1
1096;IMPLEMENTASI METODE HYBRID FILTERING TECHNIQUE DALAM MEREKOMENDASIKAN PESTISIDA UNTUK PENYAKIT TANAMAN PADI;Artificial Intelligence;2;1
1097;SISTEM PENUNJANG KEPUTUSAN SELEKSI PENERIMAAN MAHASISWA BARU PADA STMIK PROFESIONAL MENGGUNAKAN ALGORITMA C5.0 BERBASIS WEBSERVICE;Artificial Intelligence;2;1
1098;ANALISIS SENTIMEN PADA ULASAN GOOGLE PLAY APLIKASI MYPERTAMINA MENGGUNAKAN METODE SVM (SUPPORT VECTOR MACHINE);Artificial Intelligence;2;1
1099;ANALISIS MINING DAN STAKING SYSTEM PADA CRYPTOCURRENCY BITCOIN DAN TRON;Komputasi Awan;2;1
1100;PEMBUATAN PROTOTYPE ALAT PEMBERI PAKAN KUCING BERBASIS INTERNET OF THINGS DENGAN MIKROKONTROLER NODEMCU;Intelligent System and Control/IoT;2;1
1101;PENGEMBANGAN APLIKASI PENDETEKSI KANDUNGAN BERBAHAYA/HARAM PADA PRODUK SKINCARE MENGGUNAKAN ALGORITMA BOYER-MOORE BERBASIS ANDROID;Artificial Intelligence;2;1
1102;RANCANG BANGUN SISTEM PENDETEKSI KEBAKARAN DAN MONITORING KONDISI GUDANG MENGGUNAKAN NODEMCU ESP8266 BERBASIS IoT;Intelligent System and Control/IoT;2;1
1103;SISTEM PAKAR DIAGNOSIS KERUSAKAN DAN PENANGANAN AWAL SMARTPHONE MENGGUNAKAN METODE FORWARD CHAINING DAN CERTAINTY FACTOR;Artificial Intelligence;2;1
1104;PERANCANGAN APLIKASI ORDER PAPERLESS DENGAN TEKNOLOGI QR CODE BERBASIS WEBSERVICE PADA RESTORAN;Sistem Terdistribusi (Web Service);2;1
1105;SISTEM REKOMENDASI PEMILIHAN LOKASI RUANG KERJA BERSAMA SESUAI KEBUTUHAN BERBASIS PETA DIGITAL DENGAN METODE FUZZY AHP;Sistem Pendukung Keputusan;1;1
1106;ANALISA PENGARUH KEAKTIFAN MAHASISWA UNDIPA DALAM ORGANISASI UKM TERHADAP PRESTASI AKADEMIK MENGGUNAKAN ALGORITMA NAIVE BAYES;Data Mining;1;1
1107;PERANCANGAN SISTEM PEMBERITAHUAN DAN PERINGATAN MAHASISWA AKAN DIDROP OUT MENGGUNAKAN METODE RULE BASED SYSTEM;Sistem Pendukung Keputusan;1;1
1108;EVALUASI TEKNOLOGI IDENTIFIKASI WAJAH DI BERBAGAI KONDISI PENCAHAYAAN DAN PENGGUNAAN AKSESORIS WAJAH;Data Analyst;1;1
1109;KLASIFIKASI INVESTASI UNTUK MEMINIMALISASI RESIKO INVESTASI KOPI MENGGUNAKAN ALGORITMA NAÏVE BAYES DI SULAWESI SELATAN;Artificial Intelligence;2;1
1110;PENERAPAN METODE SIMPLE MULTI ATTRIBUTE RATING TECHNIQUE (SMART) DALAN PENENTUAN PENERIMA BLT DI DESA MINANGA;Artificial Intelligence;2;1
1111;PENERAPAN METODE COPRAS PADA SISTEM PENUNJANG KEPUTUSAN MENENTUKAN SUPPLIER SUKU CADANG TERBAIK BERBASIS WEB;Artificial Intelligence;2;1
1112;ANALISIS PERBANDINGAN METODE AHP DAN SAW PADA SISTEM PENENTUAN KINERJA KARYAWAN RS HERMINA MAKASSAR;Artificial Intelligence;2;1
1113;ANALISIS PENGARUH ALGORITMA STOPWORDS DAN STEMMER TERHADAP MODEL INFORMATION RETRIEVAL PADA ARTIKEL BERITA MENGGUNAKAN VECTOR SPACE MODEL;Artificial Intelligence;2;1
1114;PENERAPAN METODE SINGLE MOVING AVERAGE UNTUK MENENTUKAN JUMLAH PRODUKSI BRAND MABELLO;Artificial Intelligence;2;1
1115;IMPLEMENTASI KERANGKA NODE JS PADA APLIKASI CHATTING WHATSAPP CHATBOT PADA KLINIK INGGIT MEDICAL CENTER;Sistem Terdistribusi (Web Service);2;1
